SAP_CODE,DATE,MATERIAL,UNIT_OF_MEASURE,QUANTITY,DELIVERY_NOTE_N°,SUPPLIER,UNIT_PRICE_USD
DAE0353A,2025-03-25,VDC BATTERY FOR DC BACKUP SYSTEM OF TG,UNIT,72,SDO-FO-ADC-02,ELECTRA-NETWORK SUPPLY,324.86
22B902F6,2025-09-26,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,200,SDO PERF- 25-014,ELECTRA-NETWORK SUPPLY,35.03
DAE0353A,2025-03-27,VDC BATTERY FOR DC BACKUP SYSTEM OF TG,UNIT,48,SDO-FO-ADC-02,INDUSTRIAL GLOBAL SOLUTIONS,322.68
2560A876,2025-03-27,"DYNAMIC GAS SEPARATOR 4 1/2"" X 2 7/8""",UNIT,4,SDO-PERF-25-012,INDUSTRIAL GLOBAL SOLUTIONS,34.31
EE677573,2025-03-27,"DYNAMIC GAS SEPARATOR 5 1/2"" X 3 1/2""",UNIT,4,SDO-PERF-25-012,GENERAL SERVICES & LOGISTICS CO.,35.54
F5C1743A,2025-03-25,REFLECTOR TYPE LIGHTING 400 W DEGREE OF PROTECTION IP66,UNIT,24,SDO-SSEE-28-045,INDUSTRIAL GLOBAL SOLUTIONS,35.58
FA0A0CC0,2025-03-27,"5 1/2"" EUE 3000 PSI DRAIN VALVE",UNIT,22,SDO PERF- 25-014,INDUSTRIAL GLOBAL SOLUTIONS,34.69
5F40A897,2025-03-27,"BLIND PLUG 4 1/2 "" EUE BOX EXTREME RED",UNIT,51,SDO- PERF-25-014,GENERAL SERVICES & LOGISTICS CO.,34.32
9370C97A,2025-03-28,BCP 400 A 500 BPD A 100 RPM/5000 FT (64-1600),UNIT,2,SDO-PERF-25-009,GENERAL SERVICES & LOGISTICS CO.,35.35
7B5E8CA8,2025-03-28,BCP 400 A 500 BPD A 100 RPM/5000 FT (80-1600),UNIT,4,SDO-PERF-25-009,GENERAL SERVICES & LOGISTICS CO.,34.47
3ED0E5BD,2025-03-29,LOW EFFICIENCY FILTER VENTILATION AIR SYSTEM,UNIT,60,SDO-GL-TURBO-024,GENERAL SERVICES & LOGISTICS CO.,48.45
24A1A27B,2025-03-29,LOW EFFICIENCY FILTER PLENUM INTAKE,UNIT,300,SDO-GL-TURBO-024,GENERAL SERVICES & LOGISTICS CO.,47.87
4D46E1B5,2025-03-29,BAG TYPE FILTER MODEL G3 1/2 63,UNIT,16,SDO-GL-TURBO-024,GENERAL SERVICES & LOGISTICS CO.,47.39
778F7EAC,2025-03-29,BAG TYPE FILTER MODEL G3 1/1 030,UNIT,32,SDO-GL-TURBO-024,ELECTRA-NETWORK SUPPLY,48.25
EDF9C840,2025-03-29,HIGH EFFICIENCY FILTER FOR PLENUM AREA ALTERNATOR,UNIT,216,SDO-GL-TURBO-024,ELECTRA-NETWORK SUPPLY,48.17
210130F3,2025-03-31,MULTIMETRIC GASKET KIT (O-RING),PACKAGE,2,SDO-GL-TURBO-025,INDUSTRIAL GLOBAL SOLUTIONS,34.57
8F96DC54,2025-03-31,SPIDER FOR ELECTRIC MOTOR COUPLING COOLING SYSTEM OF TURBOGENERATORS,UNIT,6,SDO-GL-TURBO-026,ELECTRA-NETWORK SUPPLY,34.32
3E967082,2025-02-27,WEG THREE-PHASE MOTOR NEMA 75 HP 230/460V 1200 RPM,EQUIPMENT,3,SDO-FO-ADC-02,INDUSTRIAL GLOBAL SOLUTIONS,34.89
F3F623C3,2025-04-01,XANTIC RANGE,SACK,100,SDO-PERF-25-021,GENERAL SERVICES & LOGISTICS CO.,35.57
B694273B,2025-04-02,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,SDO-SSEE-28-046,GENERAL SERVICES & LOGISTICS CO.,34.55
80D4C4EB,2025-04-01,SEMPLE SAFETY VALVE,UNIT,2,SDO-GL-TURBO-028,INDUSTRIAL GLOBAL SOLUTIONS,35.08
5D80721B,2025-04-01,LESSER BRAND SAFETY VALVE,UNIT,2,SDO-GL-TURBO-029,GENERAL SERVICES & LOGISTICS CO.,34.51
DD451684,2025-04-01,FUEL GAS VALVE,UNIT,2,SDO-GL-TURBO-027,INDUSTRIAL GLOBAL SOLUTIONS,35.01
E19381BE,2025-04-03,COMPACT 3 TON AIR CONDITIONER,UNIT,2,SDO-GL-TURBO-030/31,ELECTRA-NETWORK SUPPLY,35.3
60FAD96A,2025-04-03,ROTARY HEAD ALTAN BRAND SINGLE WITH 100 HP MOTOR,UNIT,6,163,GENERAL SERVICES & LOGISTICS CO.,35.3
F3F623C3,2025-04-03,XANTIC RANGE,SACK,60,SDO-PERF-25-022,GENERAL SERVICES & LOGISTICS CO.,35.35
B4CD18F1,2025-05-08,ABB THREE-PHASE MOTOR NEMA 75 HP 230/460V 1200 RPM,UNIT,3,27,INDUSTRIAL GLOBAL SOLUTIONS,35.28
6E838C6A,2025-04-09,TERMINAL TYPE BARRACUDA ONE EYE FOR 3/0 CABLE,UNIT,255,156,GENERAL SERVICES & LOGISTICS CO.,8.54
D2EFDF01,2025-04-09,ELECTRICAL TAPE 33,ROLL,16,156,GENERAL SERVICES & LOGISTICS CO.,13.7
9AEA11D3,2025-04-09,RUBBER SPLICING TAPE 23,ROLL,16,156,INDUSTRIAL GLOBAL SOLUTIONS,26.48
854BA587,2025-04-09,15 AMP MONOPOLAR BREAKER,UNIT,12,156,GENERAL SERVICES & LOGISTICS CO.,35.26
C912DC39,2025-04-09,20 AMP MONOPOLAR BREAKER,UNIT,2,156,GENERAL SERVICES & LOGISTICS CO.,35.34
5BAA4318,2025-04-09,INDUSTRIAL BREAKER OF 250 AMP,,1,156,ELECTRA-NETWORK SUPPLY,675.83
A87F792D,2025-04-10,LARGE BLACK TIRAP,UNIT,1200,157,ELECTRA-NETWORK SUPPLY,35.11
BEC0E386,2025-04-12,POWER CABLE 3C 12 AWG ALUMINUM CONDUCTOR,METER,400,160,GENERAL SERVICES & LOGISTICS CO.,34.63
0C85B608,2025-04-12,INSTRUMENTATION CABLE 24 (16P) X 16 AWG,METER,200,160,INDUSTRIAL GLOBAL SOLUTIONS,34.76
8922FDA8,2025-04-12,"THREE-PHASE DRY TYPE TRANSFORMER, 45 KVA, 480/208- 120.INDOOR USE",UNIT,3,160,INDUSTRIAL GLOBAL SOLUTIONS,34.5
E48FC29B,2025-04-12,POLYPROPYLENE SAFETY HELMET HIGH IMPACT WING TYPE PEAK,UNIT,526,161,INDUSTRIAL GLOBAL SOLUTIONS,35.66
66D8DC1A,2025-04-12,FIRE FIGHTER FLAME RESISTANT PANTS NUMBER 38 BLUE-GREEN STRIPE,UNIT,1,161,ELECTRA-NETWORK SUPPLY,34.74
E32845FC,2025-04-12,FIRE FIGHTER FLAME RESISTANT PANTS NUMBER 40 BLUE-GREEN STRIPE,UNIT,1,161,INDUSTRIAL GLOBAL SOLUTIONS,34.98
65C14FAC,2025-04-12,FIRE FIGHTER FLAME RESISTANT PANTS NUMBER 42 BLUE-GREEN STRIPE,UNIT,3,161,INDUSTRIAL GLOBAL SOLUTIONS,35.54
4C2985F9,2025-04-12,FIRE FIGHTER FLAME RESISTANT PANTS NUMBER 44 BLUE-GREEN STRIPE,UNIT,1,161,ELECTRA-NETWORK SUPPLY,35.05
9E1E543E,2025-04-12,FIRE FIGHTER FLAME RESISTANT PANTS NUMBER 48 BLUE-GREEN STRIPE,UNIT,2,161,ELECTRA-NETWORK SUPPLY,34.5
B694273B,2025-04-12,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,2,ELECTRA-NETWORK SUPPLY,35.08
4F42A5CE,2025-04-14,HIDROLUB PLUS (SURFACTANTE REDUCTOR DE DAÑO A LA FORMACION,DRUM,40,SDO-PERF-25-010,GENERAL SERVICES & LOGISTICS CO.,34.53
6EBA370F,2025-04-14,SURFLUB - 2601 (OIL BASED SURFACTANT,DRUM,5,SDO-PERF-25-010,ELECTRA-NETWORK SUPPLY,15.71
87AF304B,2025-04-15,CONTACTORS,UNIT,4,SDO-GL-TURBO-036,ELECTRA-NETWORK SUPPLY,35.44
A1A4221F,2025-04-15,THERMAL RELAY TA75 DU6,UNIT,3,SDO-GL-TURBO-035,ELECTRA-NETWORK SUPPLY,34.33
C6AA27DF,2025-04-24,GA 37 COMPRESSOR,UNIT,1,SDO-SM-003,GENERAL SERVICES & LOGISTICS CO.,34.47
96FBCC9A,2025-04-25,WEATHERFORD SINGLE ROTATION HEAD,UNIT,3,SDO-GL-CBZ-0004,ELECTRA-NETWORK SUPPLY,34.33
BEA088DC,2025-04-25,WEATHERFORD DUAL ROTATION HEAD,UNIT,5,SDO-GL-CBZ-0005,INDUSTRIAL GLOBAL SOLUTIONS,35.33
47B83641,2025-04-25,5VX-1180 BELT TYPE,UNIT,10,SDO-GL-CBZ-0006,GENERAL SERVICES & LOGISTICS CO.,35.01
B96CC59E,2025-04-25,V-BELT 5VX-1120,UNIT,8,SDO-GL-CBZ-0007,ELECTRA-NETWORK SUPPLY,35.26
44128687,2025-04-26,"TEMPERATURE ELEMENT TYPE RTD 20 CM THERMOWELL 1/2"" STAINLESS STEEL",UNIT,2,165,GENERAL SERVICES & LOGISTICS CO.,35.31
60FAD96A,2025-04-28,ROTARY HEAD ALTAN BRAND SINGLE WITH 100 HP MOTOR,UNIT,5,166,GENERAL SERVICES & LOGISTICS CO.,35.51
24C6C153,2025-04-29,"ADAPTER 4 1/16"" TO 3 1/8""",UNIT,5,166,INDUSTRIAL GLOBAL SOLUTIONS,34.66
EDAE6A1B,2025-05-01,BCP 300 A 400 BPD A 100 RPM/5000 FT (48-1600),UNIT,3,34,ELECTRA-NETWORK SUPPLY,34.71
C0E668DC,2025-05-02,DIESEL ENGINE STARTER P-921C,UNIT,1,SDO-VALESCO-001,INDUSTRIAL GLOBAL SOLUTIONS,35.6
B694273B,2025-05-02,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,SDO-SSE-28-003,INDUSTRIAL GLOBAL SOLUTIONS,34.78
4307739A,2025-05-02,"PRODUCTION PIPE 4-1/2"" EUE 12.75 LBS/FT, GRADE J55",JTS,410,169,GENERAL SERVICES & LOGISTICS CO.,35.38
6BA85EAD,2025-05-02,"NIPPLE 4-1/2"" J55 12.75 LBS/FT",UNIT,30,169,ELECTRA-NETWORK SUPPLY,34.34
60FAD96A,2025-05-05,ROTARY HEAD ALTAN BRAND SINGLE WITH 100 HP MOTOR,UNIT,4,170,INDUSTRIAL GLOBAL SOLUTIONS,35.36
EDAE6A1B,2025-05-12,BCP 300 A 400 BPD A 100 RPM/5000 FT (48-1600),UNIT,8,41,GENERAL SERVICES & LOGISTICS CO.,35.4
AF65A8E5,2025-05-12,PROGRESSIVE CAVITY PUMP 600 A 700 BDL/100 RPM 5000A,UNIT,2,41,INDUSTRIAL GLOBAL SOLUTIONS,34.96
AD4FB973,2025-05-13,DUPLEX FILTER,UNIT,1,SDO GL TURBO 041,GENERAL SERVICES & LOGISTICS CO.,48.25
BA2FEAC0,2025-05-13,FILTERING ELEMENTS,UNIT,22,SDO GL TURBO 041,GENERAL SERVICES & LOGISTICS CO.,34.71
440657DA,2025-05-13,"ASSEMBLED BUSHING WITH ALL ITS ELEMENTS, (INSULATING ELEMENT (BUSHING ITSELF), LOWER CAP, FLANGE, UPPER CAP (BUSHING SUPPORT ON THE FLANGE, INSULATED ELECTRICAL CONDUCTOR 20KV, TIP EXTENSION (CONTACT WITH THE GRID COLLECTOR)",UNIT,2,SDO-CTL-001,GENERAL SERVICES & LOGISTICS CO.,34.85
088CF0F0,2025-05-13,INYECTORES,UNIT,8,SDO-VALESCO-002,GENERAL SERVICES & LOGISTICS CO.,35.34
890781C8,2025-05-13,BLOWER,UNIT,1,SDO-VALESCO-002,GENERAL SERVICES & LOGISTICS CO.,34.62
17B48252,2025-05-13,INJECTION PUMP,UNIT,1,SDO-VALESCO-002,ELECTRA-NETWORK SUPPLY,34.63
8CCCDD3E,2025-05-13,TURBO,UNIT,2,SDO-VALESCO-002,GENERAL SERVICES & LOGISTICS CO.,34.73
64DD279A,2025-05-14,FREQUENCY DRIVE OF 75 HP REPAIRED,UNIT,1,SDO-MTTO-002,ELECTRA-NETWORK SUPPLY,2795.11
E09CB590,2025-05-14,FREQUENCY DRIVE OF 150 HP REPAIRED,UNIT,3,SDO-MTTO-002,INDUSTRIAL GLOBAL SOLUTIONS,2897.02
9052416D,2025-05-14,POWER CABLE 3/C 3/0 AWG AL 80075°C 600V,METER,2100,181,GENERAL SERVICES & LOGISTICS CO.,35.27
83B8228B,2025-05-14,500 HP FREQUENCY DRIVES,UNIT,3,41,GENERAL SERVICES & LOGISTICS CO.,2855.02
F6E6A08D,2025-05-14,2000 KVA POWER TRANSFORMER; 34.5 KV; 480-277V,UNIT,1,40,GENERAL SERVICES & LOGISTICS CO.,34.38
2E4DC416,2025-05-15,ULTRAVIOLET FLAME SENSOR BRAND: HONEYWELL SERIAL: 10067497,UNIT,2,SDO-GL-TURBO-042,GENERAL SERVICES & LOGISTICS CO.,35.68
B3A5B1C9,2025-05-16,FREQUENCY DRIVE ABB VOLTAGE 480 POWER 100 HP,UNIT,5,43,INDUSTRIAL GLOBAL SOLUTIONS,2794.49
B957A637,2025-05-17,POWER CABLE 3/C 4/0 AWG AL8000 PE 75 °C/PVC,METER,1200,SDO-CTL-002,ELECTRA-NETWORK SUPPLY,34.81
9AEA11D3,2025-05-17,RUBBER SPLICING TAPE 23,ROLL,94,183,ELECTRA-NETWORK SUPPLY,26.48
D2EFDF01,2025-05-17,ELECTRICAL TAPE 33,ROLL,20,183,INDUSTRIAL GLOBAL SOLUTIONS,13.7
932DEE17,2025-05-17,TERMINAL BARRACUDA FOR 3/0 CABLE,UNIT,300,183,INDUSTRIAL GLOBAL SOLUTIONS,11.09
F85D1527,2025-05-17,HYDRA HOSE 5000PSI 2IN RUBBER,UNIT,12,44,ELECTRA-NETWORK SUPPLY,35.5
8CFA2384,2025-05-19,PUMP TAG: 000-P-950; B,UNIT,1,SDO-BOMB-MTT-001,ELECTRA-NETWORK SUPPLY,34.84
95A64293,2025-05-20,FLAME RESISTANT MAINTENANCE 40 RED-YELLOW STRIPE,UNIT,10,46,GENERAL SERVICES & LOGISTICS CO.,34.86
F9B157C7,2025-05-20,FLAME RESISTANT MAINTENANCE 42 RED-YELLOW STRIPE,UNIT,18,46,GENERAL SERVICES & LOGISTICS CO.,34.52
67569105,2025-05-20,FLAME RESISTANT MAINTENANCE 44 RED-YELLOW STRIPE,UNIT,22,46,ELECTRA-NETWORK SUPPLY,35.53
D9E77654,2025-05-20,FLAME RESISTANT MAINTENANCE 46 RED-YELLOW STRIPE,UNIT,5,46,ELECTRA-NETWORK SUPPLY,35.41
2587E396,2025-05-20,FLAME RESISTANT MAINTENANCE 48 RED-YELLOW STRIPE,UNIT,4,46,GENERAL SERVICES & LOGISTICS CO.,34.71
B361C8EC,2025-05-20,FLAME RESISTANT MAINTENANCE 50 RED-YELLOW STRIPE,UNIT,3,46,GENERAL SERVICES & LOGISTICS CO.,35.18
0C7F8608,2025-05-20,FLAME RESISTANT MAINTENANCE 52 RED-YELLOW STRIPE,UNIT,2,46,ELECTRA-NETWORK SUPPLY,35.41
7C288566,2025-05-20,FLAME RESISTANT MAINTENANCE 56 RED-YELLOW STRIPE,UNIT,1,46,INDUSTRIAL GLOBAL SOLUTIONS,34.44
0AED69CF,2025-05-20,FLAME RESISTANT SIHO-A 36 RED-GREEN STRIPE,UNIT,1,46,INDUSTRIAL GLOBAL SOLUTIONS,34.88
A8D5AE5F,2025-05-20,FLAME RESISTANT SIHO-A 38 RED-GREEN STRIPE,UNIT,1,46,INDUSTRIAL GLOBAL SOLUTIONS,34.99
BFFD5A89,2025-05-20,BRAGA RESIT FLAME SIHO-A 40 RED-GREEN STRIPE,UNIT,3,47,INDUSTRIAL GLOBAL SOLUTIONS,34.37
E4E013EA,2025-05-20,BRAGA RESIT FLAME SIHO-A 42 RED-GREEN STRIPE,UNIT,5,47,GENERAL SERVICES & LOGISTICS CO.,35.24
2E35F05D,2025-05-20,BRAGA RESIT FLAME SIHO-A 44 RED-GREEN STRIPE,UNIT,3,47,GENERAL SERVICES & LOGISTICS CO.,34.35
55958856,2025-05-20,BRAGA RESIT FLAME SIHO-A 46 RED-GREEN STRIPE,UNIT,2,47,ELECTRA-NETWORK SUPPLY,35.66
48CBD09F,2025-05-20,BRAGA RESIT FLAME SIHO-A 48 RED-GREEN STRIPE,UNIT,1,47,INDUSTRIAL GLOBAL SOLUTIONS,35.7
E392A747,2025-05-20,BRAGA RESIT FLAME SIHO-A 52 RED-GREEN STRIPE,UNIT,1,47,GENERAL SERVICES & LOGISTICS CO.,34.42
DFE871D0,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 38 BLUE/GREEN,UNIT,2,47,ELECTRA-NETWORK SUPPLY,34.35
9E5D23DA,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 40 BLUE/GREEN,UNIT,2,47,INDUSTRIAL GLOBAL SOLUTIONS,34.55
09E429EC,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 42 BLUE/GREEN,UNIT,6,47,ELECTRA-NETWORK SUPPLY,34.88
348D527B,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 44 BLUE/GREEN,UNIT,2,47,ELECTRA-NETWORK SUPPLY,35.05
AD8A659D,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 48 BLUE/GREEN,UNIT,4,47,GENERAL SERVICES & LOGISTICS CO.,35.53
5E21992D,2025-05-20,FIRE RESISTANT PANTS DSI 36 RED-BLACK STRIPE,UNIT,1,47,INDUSTRIAL GLOBAL SOLUTIONS,35.35
83227D0A,2025-05-20,FIRE RESISTANT PANTS DSI 38 RED-BLACK STRIPE,UNIT,4,47,ELECTRA-NETWORK SUPPLY,34.94
ED155F30,2025-05-20,FLAME RESISTANT BRAGA DSI 40 RED-BLACK STRIPE,UNIT,3,47,ELECTRA-NETWORK SUPPLY,35.52
95A64293,2025-05-20,FLAME RESISTANT MAINTENANCE 40 RED-YELLOW STRIPE,UNIT,5,47,ELECTRA-NETWORK SUPPLY,35.16
F9B157C7,2025-05-20,FLAME RESISTANT MAINTENANCE 42 RED-YELLOW STRIPE,UNIT,4,47,INDUSTRIAL GLOBAL SOLUTIONS,34.73
67569105,2025-05-20,FLAME RESISTANT MAINTENANCE 44 RED-YELLOW STRIPE,UNIT,1,47,ELECTRA-NETWORK SUPPLY,34.62
D9E77654,2025-05-20,FLAME RESISTANT MAINTENANCE 46 RED-YELLOW STRIPE,UNIT,1,47,INDUSTRIAL GLOBAL SOLUTIONS,35.62
2587E396,2025-05-20,FLAME RESISTANT MAINTENANCE 48 RED-YELLOW STRIPE,UNIT,1,47,GENERAL SERVICES & LOGISTICS CO.,35.56
B361C8EC,2025-05-20,FLAME RESISTANT MAINTENANCE 50 RED-YELLOW STRIPE,UNIT,1,47,ELECTRA-NETWORK SUPPLY,34.86
0C7F8608,2025-05-20,FLAME RESISTANT MAINTENANCE 52 RED-YELLOW STRIPE,UNIT,1,49,INDUSTRIAL GLOBAL SOLUTIONS,34.64
7C288566,2025-05-20,FLAME RESISTANT MAINTENANCE 56 RED-YELLOW STRIPE,UNIT,1,49,ELECTRA-NETWORK SUPPLY,35.13
0AED69CF,2025-05-20,FLAME RESISTANT SIHO-A 36 RED-GREEN STRIPE,UNIT,1,49,INDUSTRIAL GLOBAL SOLUTIONS,34.76
A8D5AE5F,2025-05-20,FLAME RESISTANT SIHO-A 38 RED-GREEN STRIPE,UNIT,2,49,GENERAL SERVICES & LOGISTICS CO.,34.92
BFFD5A89,2025-05-20,BRAGA RESIT FLAME SIHO-A 40 RED-GREEN STRIPE,UNIT,2,49,GENERAL SERVICES & LOGISTICS CO.,35.15
E4E013EA,2025-05-20,BRAGA RESIT FLAME SIHO-A 42 RED-GREEN STRIPE,UNIT,10,49,INDUSTRIAL GLOBAL SOLUTIONS,35.56
2E35F05D,2025-05-20,BRAGA RESIT FLAME SIHO-A 44 RED-GREEN STRIPE,UNIT,6,49,GENERAL SERVICES & LOGISTICS CO.,34.43
55958856,2025-05-20,BRAGA RESIT FLAME SIHO-A 46 RED-GREEN STRIPE,UNIT,16,49,INDUSTRIAL GLOBAL SOLUTIONS,34.7
48CBD09F,2025-05-20,BRAGA RESIT FLAME SIHO-A 48 RED-GREEN STRIPE,UNIT,25,49,ELECTRA-NETWORK SUPPLY,34.32
E392A747,2025-05-20,BRAGA RESIT FLAME SIHO-A 52 RED-GREEN STRIPE,UNIT,14,49,INDUSTRIAL GLOBAL SOLUTIONS,34.32
DFE871D0,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 38 BLUE/GREEN,UNIT,7,51,INDUSTRIAL GLOBAL SOLUTIONS,35.17
9E5D23DA,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 40 BLUE/GREEN,UNIT,5,51,ELECTRA-NETWORK SUPPLY,35.2
09E429EC,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 42 BLUE/GREEN,UNIT,13,51,GENERAL SERVICES & LOGISTICS CO.,34.41
348D527B,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 44 BLUE/GREEN,UNIT,44,51,GENERAL SERVICES & LOGISTICS CO.,35.6
AD8A659D,2025-05-20,FIRE FIGHTER FLAME RESISTANT PANTS 48 BLUE/GREEN,UNIT,18,51,ELECTRA-NETWORK SUPPLY,34.61
5E21992D,2025-05-20,FIRE RESISTANT PANTS DSI 36 RED-BLACK STRIPE,UNIT,2,51,INDUSTRIAL GLOBAL SOLUTIONS,34.74
83227D0A,2025-05-20,FIRE RESISTANT PANTS DSI 38 RED-BLACK STRIPE,UNIT,4,51,INDUSTRIAL GLOBAL SOLUTIONS,35.02
ED155F30,2025-05-20,FLAME RESISTANT BRAGA DSI 40 RED-BLACK STRIPE,UNIT,2,51,ELECTRA-NETWORK SUPPLY,34.9
95A64293,2025-05-20,FLAME RESISTANT MAINTENANCE 40 RED-YELLOW STRIPE,UNIT,5,51,INDUSTRIAL GLOBAL SOLUTIONS,34.71
F9B157C7,2025-05-20,FLAME RESISTANT MAINTENANCE 42 RED-YELLOW STRIPE,UNIT,2,51,ELECTRA-NETWORK SUPPLY,35.04
67569105,2025-05-20,FLAME RESISTANT MAINTENANCE 44 RED-YELLOW STRIPE,UNIT,1,52,ELECTRA-NETWORK SUPPLY,35.28
D9E77654,2025-05-20,FLAME RESISTANT MAINTENANCE 46 RED-YELLOW STRIPE,UNIT,2,52,ELECTRA-NETWORK SUPPLY,35.04
2587E396,2025-05-20,FLAME RESISTANT MAINTENANCE 48 RED-YELLOW STRIPE,UNIT,11,52,GENERAL SERVICES & LOGISTICS CO.,35.69
B361C8EC,2025-05-20,FLAME RESISTANT MAINTENANCE 50 RED-YELLOW STRIPE,UNIT,21,52,INDUSTRIAL GLOBAL SOLUTIONS,34.71
0C7F8608,2025-05-20,FLAME RESISTANT MAINTENANCE 52 RED-YELLOW STRIPE,UNIT,40,52,ELECTRA-NETWORK SUPPLY,35.67
7C288566,2025-05-20,FLAME RESISTANT MAINTENANCE 56 RED-YELLOW STRIPE,UNIT,34,52,INDUSTRIAL GLOBAL SOLUTIONS,35.44
0AED69CF,2025-05-20,FLAME RESISTANT SIHO-A 36 RED-GREEN STRIPE,UNIT,20,52,INDUSTRIAL GLOBAL SOLUTIONS,34.67
A8D5AE5F,2025-05-20,FLAME RESISTANT SIHO-A 38 RED-GREEN STRIPE,UNIT,15,52,ELECTRA-NETWORK SUPPLY,34.86
BFFD5A89,2025-05-20,BRAGA RESIT FLAME SIHO-A 40 RED-GREEN STRIPE,UNIT,6,52,GENERAL SERVICES & LOGISTICS CO.,35.46
E4E013EA,2025-05-20,BRAGA RESIT FLAME SIHO-A 42 RED-GREEN STRIPE,UNIT,2,52,ELECTRA-NETWORK SUPPLY,35.39
2E35F05D,2025-05-20,BRAGA RESIT FLAME SIHO-A 44 RED-GREEN STRIPE,UNIT,4,54,GENERAL SERVICES & LOGISTICS CO.,34.46
55958856,2025-05-20,BRAGA RESIT FLAME SIHO-A 46 RED-GREEN STRIPE,UNIT,1,54,ELECTRA-NETWORK SUPPLY,34.86
48CBD09F,2025-05-20,BRAGA RESIT FLAME SIHO-A 48 RED-GREEN STRIPE,UNIT,3,54,ELECTRA-NETWORK SUPPLY,35.14
E48FC29B,2025-05-20,POLYPROPYLENE SAFETY HELMET HIGH IMPACT WING TYPE PEAK,UNIT,16,54,INDUSTRIAL GLOBAL SOLUTIONS,35.16
3AA07025,2025-05-23,ELECTRIC MOTOR RELIANCE ELECTRIC 1250 HP,UNIT,1,SDO-CTL-SM-001,GENERAL SERVICES & LOGISTICS CO.,35.35
24C6C153,2025-05-23,"ADAPTER 4 1/16"" TO 3 1/8""",UNIT,4,185,INDUSTRIAL GLOBAL SOLUTIONS,35.04
BCC24BA6,2025-05-23,FLAME SENSOR (ULTRAVIOLET FLAME SENSOR),UNIT,1,SDO-GL-TURBO-043,INDUSTRIAL GLOBAL SOLUTIONS,35.02
E3319583,2025-05-28,TIRES 26570R17,UNIT,38,55,ELECTRA-NETWORK SUPPLY,34.4
E9C5CE0A,2025-05-28,TIRES 26570R16,UNIT,40,55,INDUSTRIAL GLOBAL SOLUTIONS,166.82
2748D5B4,2025-05-28,TIRES 12 00 24,UNIT,4,55,ELECTRA-NETWORK SUPPLY,34.42
3E4BA5ED,2025-05-28,TIRES 295/80R22.5,UNIT,4,55,GENERAL SERVICES & LOGISTICS CO.,35.54
FA723D2A,2025-05-28,SILVERADO BRAKE PADS,UNIT,6,55,ELECTRA-NETWORK SUPPLY,35.49
66614EF5,2025-05-28,CHEYENNE BRAKE PADS,UNIT,2,55,INDUSTRIAL GLOBAL SOLUTIONS,35.65
A8291632,2025-05-28,TOYOTA BRAKE PADS,UNIT,11,55,GENERAL SERVICES & LOGISTICS CO.,34.53
CCC6FB70,2025-05-28,FORD SUPER DUTTY BRAKE PADS,UNIT,1,55,INDUSTRIAL GLOBAL SOLUTIONS,35.05
C362BA41,2025-05-28,BRAKE FLUIDS,,10,55,GENERAL SERVICES & LOGISTICS CO.,27.75
A404DBAB,2025-05-28,MULTIPURPOSE GREASE,UNIT,5,55,INDUSTRIAL GLOBAL SOLUTIONS,35.05
5AD8D907,2025-05-28,CROSSBAR 354,UNIT,4,55,ELECTRA-NETWORK SUPPLY,35.1
8247053A,2025-05-28,SILVERADO SPARK PLUGS,UNIT,24,55,INDUSTRIAL GLOBAL SOLUTIONS,34.59
3890873D,2025-05-28,CHEYENNE SPARK PLUGS,UNIT,16,55,GENERAL SERVICES & LOGISTICS CO.,34.45
B56C547B,2025-05-28,TOYOTA SPARK PLUGS,UNIT,22,55,ELECTRA-NETWORK SUPPLY,34.69
BBCACCBD,2025-05-28,SPARK PLUG CABLE SILVERADO,UNIT,5,55,GENERAL SERVICES & LOGISTICS CO.,34.33
48F417C7,2025-05-28,SPARK PLUG CABLE CHEYENNE,UNIT,3,55,GENERAL SERVICES & LOGISTICS CO.,34.51
D0CDA407,2025-05-28,TERMINAL,UNIT,20,55,GENERAL SERVICES & LOGISTICS CO.,13.89
1DC9D1F6,2025-05-28,DIRECTION PUMP,UNIT,1,55,ELECTRA-NETWORK SUPPLY,35.0
F0E2C564,2025-05-28,SINGLE SILVERADO BELT 6PK2370,UNIT,4,55,ELECTRA-NETWORK SUPPLY,34.53
6CFA8305,2025-05-28,TIRES 215/75R17.5,UNIT,6,55,GENERAL SERVICES & LOGISTICS CO.,34.45
F5613801,2025-05-28,HYDRAULIC OIL DR3,LITER,200,55,GENERAL SERVICES & LOGISTICS CO.,15.6
